"Profile.URL","rating","Username","Number.of.posts","Number.of.people.they.follow","Number.of.followers","has_profile_picture","Private.account"
"https://www.instagram.com/aquila_clockwork","False","aquila_clockwork",713,626,228,"True",False
"https://www.instagram.com/leela.green","False","leela.green",223,2148,315,"True",False
"https://www.instagram.com/tackleinnovation","False","tackleinnovation",83,5042,5332,"True",False
"https://www.instagram.com/monika.brunner","False","monika.brunner",125,376,164,"True",False
"https://www.instagram.com/holycannolieliquid","False","holycannolieliquid",47,583,942,"True",False
"https://www.instagram.com/sinivision","False","sinivision",36,49,44,"True",False
"https://instagram.com/jo.gallagher54","False","jo.gallagher54",237,796,173,"True",True
"https://www.instagram.com/angeliee123","True","angeliee123",0,2196,66,"True",False
"https://www.instagram.com/lofficielswitzerland","False","lofficielswitzerland",548,3190,14254,"True",False
"https://instagram.com/naama_karidi","False","naama_karidi",30,116,20,"True",True
"https://www.instagram.com/millennials.mtl","False","millennials.mtl",18,4804,1440,"True",False
"https://www.instagram.com/ximingche","True","ximingche",889,1593,146,"True",False
"https://www.instagram.com/meliandcinnamon","False","meliandcinnamon",642,709,461,"True",False
"https://instagram.com/mvg.fm","True","mvg.fm",0,6385,0,"False",True
"https://www.instagram.com/marshasbakeblog","False","marshasbakeblog",528,483,3577,"True",False
"https://www.instagram.com/sumikkocorner","False","sumikkocorner",349,7499,1407,"True",False
"https://www.instagram.com/stephcsnaps","False","stephcsnaps",64,5426,1021,"True",False
"https://www.instagram.com/paje1995","False","paje1995",9,3196,61,"True",False
"https://www.instagram.com/esyalarimcom","True","esyalarimcom",0,1325,18,"False",False
"https://instagram.com/dewi_01234","True","dewi_01234",0,1402,16,"False",True
"https://www.instagram.com/lu.sisi_beautylounge","False","lu.sisi_beautylounge",12,268,11002,"True",False
"https://instagram.com/antont12","False","antont12",0,338,1,"True",True
"https://www.instagram.com/daniellasilvercooks3","False","daniellasilvercooks3",602,713,3240,"True",False
"https://www.instagram.com/redolentcherry","False","redolentcherry",9,24,35,"True",False
"https://www.instagram.com/nails_deco2017","False","nails_deco2017",20,112,35,"True",False
"https://www.instagram.com/thedietdesserts","True","thedietdesserts",3,4904,2926,"True",False
"https://www.instagram.com/palmsandvibes","True","palmsandvibes",3,5612,5807,"True",False
"https://www.instagram.com/sogand.shahverdi69","True","sogand.shahverdi69",7,7464,1439,"True",False
"https://instagram.com/minnievicis","False","minnievicis",43,1156,81,"True",True
"https://www.instagram.com/mugcakesnl","False","mugcakesnl",43,446,487,"True",False
"https://www.instagram.com/laela200","True","laela200",0,1798,33,"False",False
"https://www.instagram.com/laurelstreetkitchen","False","laurelstreetkitchen",255,905,4832,"True",False
"https://instagram.com/samanthaajewett","False","samanthaajewett",139,51,28,"True",True
"https://instagram.com/savotage13","False","savotage13",78,1246,567,"True",True
"https://www.instagram.com/hotestagram","False","hotestagram",100,4831,781,"True",False
"https://www.instagram.com/eyeclothingco","False","eyeclothingco",1122,7237,11247,"True",False
"https://www.instagram.com/tbs_ch","False","tbs_ch",93,515,211,"True",False
"https://instagram.com/lnheu","False","lnheu",208,175,48,"True",True
"https://www.instagram.com/yowie6493","True","yowie6493",0,322,16,"False",False
"https://instagram.com/arwenbradley","False","arwenbradley",214,404,401,"True",True
"https://www.instagram.com/kokomarr7","False","kokomarr7",6,66,64,"True",False
"https://instagram.com/aena.e","False","aena.e",6,108,38,"True",True
"https://www.instagram.com/muayad_alatoom_","False","muayad_alatoom_",29,1405,630,"True",False
"https://www.instagram.com/lindakrkr","True","lindakrkr",1,2751,121,"False",False
"https://www.instagram.com/goodieshatyai","False","goodieshatyai",286,386,285,"True",False
"https://www.instagram.com/vjvictorjuliettebasel","False","vjvictorjuliettebasel",87,203,94,"True",False
"https://www.instagram.com/carlaaranburu","False","carlaaranburu",96,5321,6811,"True",False
"https://instagram.com/elisagaleotafiore","False","elisagaleotafiore",420,1618,1159,"True",True
"https://www.instagram.com/bucklesbury","False","bucklesbury",56,283,1080,"True",False
"https://instagram.com/aygvsx","False","aygvsx",36,551,859,"True",True
"https://www.instagram.com/bodefajana","False","bodefajana",10,3551,575,"True",False
"https://www.instagram.com/cesarmonroemakeup","False","cesarmonroemakeup",0,117,12,"True",False
"https://www.instagram.com/raceqabadaacc6154","False","raceqabadaacc6154",0,8,33,"True",False
"https://www.instagram.com/notshylausanne","False","notshylausanne",57,564,448,"True",False
"https://www.instagram.com/keithjayraphael_photographics","False","keithjayraphael_photographics",95,7332,2711,"True",False
"https://www.instagram.com/ownmydesignerbags","False","ownmydesignerbags",95,1311,339,"True",False
"https://www.instagram.com/dolomiteman","False","dolomiteman",176,4601,1532,"True",False
"https://instagram.com/ndp2305","False","ndp2305",187,466,157,"True",True
"https://www.instagram.com/bdavidfredeli","False","bdavidfredeli",0,516,177,"True",False
"https://www.instagram.com/the_c_edit","False","the_c_edit",258,297,910,"True",False
"https://www.instagram.com/gigikcm","False","gigikcm",313,628,223,"True",False
"https://www.instagram.com/keltontyrrelltan","False","keltontyrrelltan",1518,5456,2747,"True",False
"https://www.instagram.com/wooers_","False","wooers_",51,56,49,"True",False
"https://www.instagram.com/myartistcommunity_zurichhb","False","myartistcommunity_zurichhb",12,155,132,"True",False
"https://www.instagram.com/xjusgift","False","xjusgift",533,3051,3877,"True",False
"https://www.instagram.com/soulfulbeautyyy","False","soulfulbeautyyy",4,41,14,"True",False
"https://www.instagram.com/granddepotoutlet","False","granddepotoutlet",6,1011,177,"True",False
"https://www.instagram.com/marinou____","False","marinou____",49,286,354,"True",False
"https://www.instagram.com/jandu8809","False","jandu8809",25,618,89,"True",False
"https://www.instagram.com/jujuhatofficial","False","jujuhatofficial",8,69,22,"True",False
"https://www.instagram.com/alinka_bibikova","True","alinka_bibikova",107,3171,1384,"True",False
"https://www.instagram.com/apotik.payudara_sehat.08","False","apotik.payudara_sehat.08",105,7431,1628,"True",False
"https://www.instagram.com/teakwondo199452","False","teakwondo199452",24,4361,482,"True",False
"https://www.instagram.com/fashion_katibeyaz","False","fashion_katibeyaz",325,3951,7122,"True",False
"https://www.instagram.com/__mr__j__","False","__mr__j__",338,2864,23509,"True",False
"https://www.instagram.com/letspopupstore","False","letspopupstore",216,3003,631,"True",False
"https://www.instagram.com/kwaltherphoto","False","kwaltherphoto",528,2824,1459,"True",False
"https://www.instagram.com/nsordelli","False","nsordelli",145,1415,4511,"True",False
"https://www.instagram.com/dema.yo","False","dema.yo",65,2661,899,"True",False
"https://www.instagram.com/tinkytee","False","tinkytee",1208,891,1734,"True",False
"https://www.instagram.com/andrinschar","False","andrinschar",0,372,43,"True",False
"https://www.instagram.com/mansoncushan","False","mansoncushan",85,7398,681,"True",False
"https://www.instagram.com/asn_vibe","True","asn_vibe",8,6878,701,"True",False
"https://www.instagram.com/stellaluce","False","stellaluce",3079,1881,7460,"True",False
"https://www.instagram.com/mohee_accessories","False","mohee_accessories",124,1449,7044,"True",False
"https://instagram.com/toros0134","True","toros0134",0,2435,100,"True",True
"https://www.instagram.com/adler3368","False","adler3368",15,1809,175,"True",False
"https://instagram.com/biankies02","False","biankies02",34,2186,1063,"True",True
"https://www.instagram.com/san.blonde","False","san.blonde",232,225,674,"True",False
"https://www.instagram.com/dr.shiramortammam","False","dr.shiramortammam",128,4769,540,"True",False
"https://www.instagram.com/ikeaschweiz","False","ikeaschweiz",295,73,4895,"True",False
"https://www.instagram.com/claudiabortiz","False","claudiabortiz",181,884,1931,"True",False
"https://instagram.com/indra.yasemin","False","indra.yasemin",16,156,120,"True",True
"https://www.instagram.com/vadellapictures__","False","vadellapictures__",36,277,203,"True",False
"https://www.instagram.com/hajdari.sonja","False","hajdari.sonja",131,243,202,"True",False
"https://www.instagram.com/renardpolaire","False","renardpolaire",132,739,205,"True",False
"https://instagram.com/julia_almeida_barbosa25","False","julia_almeida_barbosa25",53,1650,255,"True",True
"https://www.instagram.com/village_clicks","False","village_clicks",8,75,65,"True",False
"https://www.instagram.com/traumding","False","traumding",92,2481,2676,"True",False
"https://www.instagram.com/femininedreamer","False","femininedreamer",36,3369,1131,"True",False
"https://www.instagram.com/itssimea","False","itssimea",216,265,455,"True",False
"https://www.instagram.com/rafa_andhiscamera","False","rafa_andhiscamera",144,1588,10341,"True",False
"https://instagram.com/simplelife.91","False","simplelife.91",4,135,146,"True",True
"https://www.instagram.com/lensembledujour","False","lensembledujour",162,2281,2646,"True",False
"https://instagram.com/hauriiip","False","hauriiip",18,442,56,"True",True
"https://www.instagram.com/corinne.dumas","False","corinne.dumas",311,1654,69292,"True",False
"https://www.instagram.com/mini7179","True","mini7179",1,80,17,"True",False
"https://www.instagram.com/fashion.mluna","False","fashion.mluna",563,1497,522,"True",False
"https://www.instagram.com/michaelmayer2017","False","michaelmayer2017",31,3013,186,"True",False
"https://www.instagram.com/alessandrocarpinteri","False","alessandrocarpinteri",53,946,213,"True",False
"https://www.instagram.com/citybootcamp_chemnitz","False","citybootcamp_chemnitz",60,7499,2086,"True",False
"https://www.instagram.com/jane_astrid96","False","jane_astrid96",92,1371,384,"True",False
"https://www.instagram.com/be_mirco","False","be_mirco",355,3876,1927,"True",False
"https://www.instagram.com/alina.niermann","False","alina.niermann",463,1221,2113,"True",False
"https://www.instagram.com/fashionnstylish","False","fashionnstylish",132,1752,593,"True",False
"https://www.instagram.com/fitswisss","False","fitswisss",94,229,369,"True",False
"https://www.instagram.com/suzysquats","False","suzysquats",145,4530,4501,"True",False
"https://instagram.com/goodoldparislove","False","goodoldparislove",161,521,202,"True",True
"https://www.instagram.com/itsjessiezeng","False","itsjessiezeng",313,1496,18990,"True",False
"https://www.instagram.com/blend_russia","False","blend_russia",80,7176,2339,"True",False
"https://www.instagram.com/isacosmetics","False","isacosmetics",1092,541,3542,"True",False
"https://www.instagram.com/stefaniewirnshofer_pr","False","stefaniewirnshofer_pr",131,837,508,"True",False
"https://www.instagram.com/der_shredder","False","der_shredder",173,295,13011,"True",False
"https://www.instagram.com/janphilipp5998","False","janphilipp5998",51,114,814,"True",False
"https://www.instagram.com/lennart_nred","False","lennart_nred",2,129,133,"True",False
"https://www.instagram.com/chaseeet","False","chaseeet",1889,578,334,"True",False
"https://www.instagram.com/nanaranoy","False","nanaranoy",147,1160,1064,"True",False
"https://www.instagram.com/christiansargsyan","False","christiansargsyan",4,119,79,"True",False
"https://instagram.com/eat_fit_balance","False","eat_fit_balance",190,3975,470,"True",True
"https://www.instagram.com/napolion_mariadass","False","napolion_mariadass",265,547,1288,"True",False
"https://instagram.com/guiasouzad93","False","guiasouzad93",139,714,255,"True",True
"https://www.instagram.com/jan_z27","False","jan_z27",3,22,55,"True",False
"https://www.instagram.com/jessi_kundsoweiter","False","jessi_kundsoweiter",106,321,184,"True",False
"https://www.instagram.com/maxsyms","False","maxsyms",349,5628,1133,"True",False
"https://www.instagram.com/herbieking12","False","herbieking12",33,5120,709,"True",False
"https://www.instagram.com/eschalklen","False","eschalklen",0,33,19,"True",False
"https://www.instagram.com/gabrielnoll88","False","gabrielnoll88",43,748,1082,"True",False
"https://www.instagram.com/giroux2635","False","giroux2635",163,355,75,"True",False
"https://www.instagram.com/michael_sanchez1516","True","michael_sanchez1516",4,1407,145,"True",False
"https://www.instagram.com/ben.gabriel10","False","ben.gabriel10",0,15,3,"True",False
"https://www.instagram.com/fashionutrition","False","fashionutrition",10,230,7974,"True",False
"https://instagram.com/fitsupremetop","False","fitsupremetop",1,601,17,"True",True
"https://instagram.com/mrtee34","True","mrtee34",4336,5972,393,"True",True
"https://www.instagram.com/pluem_zathura14625","True","pluem_zathura14625",2,741,226,"True",False
"https://www.instagram.com/donnnie5155","True","donnnie5155",0,1181,177,"True",False
"https://www.instagram.com/noman._.bu","False","noman._.bu",23,326,470,"True",False
"https://www.instagram.com/la_sabata_","False","la_sabata_",39,336,130,"True",False
"https://instagram.com/ahmed.marias","False","ahmed.marias",224,1373,593,"True",True
"https://www.instagram.com/clarag_fit","False","clarag_fit",138,409,8014,"True",False
"https://instagram.com/ivo_weickert","False","ivo_weickert",8,540,404,"True",True
"https://www.instagram.com/soushi33","False","soushi33",101,639,116,"True",False
"https://www.instagram.com/kimy_boss","False","kimy_boss",32,2849,2103,"True",False
"https://www.instagram.com/lewon_fcb","False","lewon_fcb",135,899,183,"True",False
"https://www.instagram.com/nfrndly","True","nfrndly",1,2607,198,"True",False
"https://www.instagram.com/rathod1978.pr","False","rathod1978.pr",6,806,195,"True",False
"https://www.instagram.com/philenphitness","False","philenphitness",19,1075,309,"True",False
"https://instagram.com/mokessler","False","mokessler",13,154,53,"True",True
"https://www.instagram.com/deepak_7feb","False","deepak_7feb",11,131,122,"True",False
"https://www.instagram.com/igyzg","False","igyzg",6,191,5488,"True",False
"https://instagram.com/eserra04_pottermore","False","eserra04_pottermore",9,806,127,"True",True
"https://www.instagram.com/movewith.millie","False","movewith.millie",129,4246,1134,"True",False
"https://www.instagram.com/snickle","False","snickle",2525,4223,1132,"True",False
"https://www.instagram.com/lestendancesdemma","False","lestendancesdemma",398,406,17849,"True",False
"https://www.instagram.com/peternguyent","False","peternguyent",47,880,1253,"True",False
"https://www.instagram.com/kraftbierwerkstatt","False","kraftbierwerkstatt",118,395,360,"True",False
"https://instagram.com/sydneylattimore","False","sydneylattimore",469,1065,1013,"True",True
"https://instagram.com/leila123","False","leila123",86,280,25,"True",True
"https://www.instagram.com/n.20.p","False","n.20.p",1168,77,196,"True",False
"https://www.instagram.com/angelina.candy","False","angelina.candy",1203,2001,682,"True",False
"https://instagram.com/bravo.mariaelena","True","bravo.mariaelena",2,1798,143,"True",True
"https://www.instagram.com/grace.foodstories","False","grace.foodstories",33,307,312,"True",False
"https://www.instagram.com/zoomin.insta","False","zoomin.insta",39,4277,1539,"True",False
"https://www.instagram.com/zelcainese","False","zelcainese",246,349,136,"True",False
"https://instagram.com/alexis.511","False","alexis.511",2,492,179,"True",True
"https://instagram.com/linesoo","False","linesoo",0,56,0,"True",True
"https://instagram.com/daniellewoolley","False","daniellewoolley",1301,782,192,"True",True
"https://www.instagram.com/gadgetfoto_gastrophotographer","False","gadgetfoto_gastrophotographer",10,37,15,"True",False
"https://www.instagram.com/lim_limes","False","lim_limes",40,654,746,"True",False
"https://www.instagram.com/jhon.freire1","False","jhon.freire1",112,7303,2432,"True",False
"https://www.instagram.com/siendo_verde","False","siendo_verde",21,4908,592,"True",False
"https://www.instagram.com/mimi.mimi.gt","False","mimi.mimi.gt",5,140,44,"True",False
"https://www.instagram.com/munchtohealth","False","munchtohealth",13,128,73,"True",False
"https://www.instagram.com/oh.pepper","False","oh.pepper",838,399,3856,"True",False
"https://instagram.com/convinced__","False","convinced__",5,70,16,"True",True
"https://www.instagram.com/mafimed","False","mafimed",14,1704,321,"True",False
"https://www.instagram.com/mrs.moni_que","False","mrs.moni_que",95,926,2118,"True",False
"https://www.instagram.com/crumbsbylu","False","crumbsbylu",48,319,139,"True",False
"https://www.instagram.com/drinkthateatthis","False","drinkthateatthis",303,960,2555,"True",False
"https://www.instagram.com/oleacon_official","False","oleacon_official",14,529,438,"True",False
"https://www.instagram.com/andreaoltenacu","False","andreaoltenacu",36,142,68,"True",False
"https://instagram.com/gg24","False","gg24",336,485,107,"True",True
"https://www.instagram.com/carolinagomesdasilva","False","carolinagomesdasilva",6515,923,55564,"True",False
"https://www.instagram.com/coolsweetscompany","False","coolsweetscompany",96,526,1458,"True",False
"https://www.instagram.com/accessortiles","False","accessortiles",0,28,3,"True",False
"https://www.instagram.com/zsazsaisabella","False","zsazsaisabella",73,1069,772,"True",False
"https://www.instagram.com/thehappyceliac","False","thehappyceliac",15,1131,773,"True",False
"https://www.instagram.com/fuel_ur_fit","False","fuel_ur_fit",70,3932,962,"True",False
"https://www.instagram.com/carmenholder_daretolive","False","carmenholder_daretolive",606,1506,648,"True",False
"https://www.instagram.com/vegwanderer","False","vegwanderer",74,1226,286,"True",False
"https://www.instagram.com/mikulichkate","False","mikulichkate",45,7352,2264,"True",False
"https://www.instagram.com/the.frisky.hobos","False","the.frisky.hobos",111,4724,1735,"True",False
"https://www.instagram.com/vegetariandude","False","vegetariandude",810,6274,10288,"True",False
"https://instagram.com/michelejentges","False","michelejentges",4,537,1,"True",True
"https://www.instagram.com/_nameyer","False","_nameyer",37,658,1139,"True",False
"https://instagram.com/celine_c21","False","celine_c21",59,190,81,"True",True
"https://www.instagram.com/find_the_fun_","False","find_the_fun_",120,280,156,"True",False
"https://www.instagram.com/andreea_miron","False","andreea_miron",178,678,746,"True",False
"https://www.instagram.com/francy84b","False","francy84b",432,927,12636,"True",False
"https://www.instagram.com/proektkd","False","proektkd",558,4800,8846,"True",False
"https://instagram.com/fluribardill","False","fluribardill",14,390,261,"True",True
"https://www.instagram.com/sebastian.rehefeldt","False","sebastian.rehefeldt",1,20,12,"True",False
"https://www.instagram.com/swag___de_poule","True","swag___de_poule",8,6485,690,"True",False
"https://www.instagram.com/mezzerie","False","mezzerie",9,55,180,"True",False
"https://instagram.com/mrs_a_lee","False","mrs_a_lee",71,373,37,"True",True
"https://www.instagram.com/fifothebarbero","False","fifothebarbero",238,3535,1259,"True",False
"https://www.instagram.com/planetnara","False","planetnara",2065,567,1271,"True",False
"https://www.instagram.com/samer.ss3763","True","samer.ss3763",3391,748,3157,"True",False
"https://instagram.com/uepa_ela","False","uepa_ela",3,268,58,"True",True
"https://www.instagram.com/mirjamrts","False","mirjamrts",63,517,453,"True",False
"https://www.instagram.com/binzundkunz","False","binzundkunz",14,36,142,"True",False
"https://www.instagram.com/aragonhbl","False","aragonhbl",80,648,820,"True",False
"https://www.instagram.com/feast365","False","feast365",1744,3772,5819,"True",False
"https://www.instagram.com/bluebboat","False","bluebboat",3,496,97,"True",False
"https://www.instagram.com/lelinilife","False","lelinilife",72,4853,4583,"True",False
"https://www.instagram.com/healthchallenge_operacionsalud","False","healthchallenge_operacionsalud",56,1909,643,"True",False
"https://www.instagram.com/zulccm","False","zulccm",526,548,285,"True",False
"https://www.instagram.com/cookingmakesfriends","False","cookingmakesfriends",17,310,175,"True",False
"https://www.instagram.com/acalasuisse","False","acalasuisse",25,226,108,"True",False
"https://www.instagram.com/_anardg_","False","_anardg_",905,1833,599,"True",False
"https://www.instagram.com/balance_raw","False","balance_raw",104,1310,596,"True",False
"https://www.instagram.com/orasuldevanilie.ro","False","orasuldevanilie.ro",78,1272,271,"True",False
"https://www.instagram.com/whatevergoesisa","False","whatevergoesisa",847,604,133,"True",False
"https://www.instagram.com/cannusoculus","False","cannusoculus",0,32,11,"True",False
"https://www.instagram.com/stefan_stoeckler","False","stefan_stoeckler",1,58,150,"True",False
"https://www.instagram.com/egoka","False","egoka",1380,572,536,"True",False
"https://instagram.com/amybutnotpond11","False","amybutnotpond11",118,216,23,"True",True
"https://www.instagram.com/clairington","False","clairington",751,1447,574,"True",False
"https://www.instagram.com/flyleafcontent","False","flyleafcontent",8,104,27,"True",False
"https://instagram.com/alyssa_ashlea","False","alyssa_ashlea",385,421,145,"True",True
"https://www.instagram.com/andaerobsa","False","andaerobsa",0,32,1,"True",False
"https://www.instagram.com/pencilmountainstudio","False","pencilmountainstudio",73,427,1057,"True",False
"https://www.instagram.com/studioantonioperazzi","False","studioantonioperazzi",611,871,604,"True",False
"https://www.instagram.com/studiofranzwalter","False","studiofranzwalter",44,433,126,"True",False
"https://www.instagram.com/sako_artist","False","sako_artist",37,885,696,"True",False
"https://www.instagram.com/ibekbu","False","ibekbu",4064,2009,11708,"True",False
"https://www.instagram.com/j__soraya","False","j__soraya",49,305,77,"True",False
"https://www.instagram.com/hawkinsloop","False","hawkinsloop",301,929,264,"True",False
"https://instagram.com/hannah_alice","False","hannah_alice",231,1032,465,"True",True
"https://instagram.com/neetspeets","False","neetspeets",321,250,176,"True",True
"https://www.instagram.com/morrisdavida2","False","morrisdavida2",1,202,14,"True",False
"https://www.instagram.com/smadmit","False","smadmit",482,2639,41399,"True",False
"https://www.instagram.com/babalash","False","babalash",77,420,20,"True",False
"https://instagram.com/bellabiz2","False","bellabiz2",81,255,144,"True",True
"https://www.instagram.com/isaisarodrigues","False","isaisarodrigues",155,395,208,"True",False
"https://www.instagram.com/brightside_chi","False","brightside_chi",29,465,157,"True",False
"https://www.instagram.com/creativemorningsbuf","False","creativemorningsbuf",236,166,1057,"True",False
"https://instagram.com/sunjinita","False","sunjinita",0,81,0,"True",True
"https://www.instagram.com/atolyeist","False","atolyeist",636,7500,14483,"True",False
"https://instagram.com/shku","False","shku",157,503,181,"True",True
"https://www.instagram.com/conner.bailey_","False","conner.bailey_",82,638,339,"True",False
"https://www.instagram.com/brigittemode","False","brigittemode",87,273,57,"True",False
"https://www.instagram.com/calamancho","False","calamancho",421,999,2015,"True",False
"https://instagram.com/courey_chan","False","courey_chan",700,962,566,"True",True
"https://instagram.com/martaj.lamsfus","False","martaj.lamsfus",1,234,18,"True",True
"https://www.instagram.com/art_of_travels","False","art_of_travels",771,4639,24803,"True",False
"https://www.instagram.com/ezgeey","False","ezgeey",1466,636,403,"True",False
"https://www.instagram.com/fromscratchclub","False","fromscratchclub",2696,519,1136,"True",False
"https://www.instagram.com/ozgeavar","False","ozgeavar",691,684,335,"True",False
"https://www.instagram.com/skeventspr","False","skeventspr",1267,2277,1404,"True",False
"https://instagram.com/she.who.dares","False","she.who.dares",316,105,47,"True",True
"https://www.instagram.com/studiopatten","False","studiopatten",602,761,1722,"True",False
"https://www.instagram.com/justbesteveo","False","justbesteveo",358,558,196,"True",False
"https://www.instagram.com/vais4bloggers","False","vais4bloggers",540,2256,1847,"True",False
"https://www.instagram.com/ran_park_grafik","False","ran_park_grafik",46,438,112,"True",False
